player_name,player_position,team_abbreviation,age,player_height,player_weight,season,draft_year,draft_round,draft_number,PLAYER_ID
Jeremy Lamb,SF,CHA,24.0,195.58,83.91452,2015,2012,1,12,203087
Jeremy Lamb,SF,CHA,25.0,195.58,83.91452,2016,2012,1,12,203087
Jeremy Lamb,SF,CHA,26.0,195.58,83.91452,2017,2012,1,12,203087
Jeremy Lamb,SF,CHA,27.0,195.58,83.91452,2018,2012,1,12,203087
Jeremy Lamb,SF,IND,28.0,195.58,81.64656,2019,2012,1,12,203087
Jeremy Lamb,SF,IND,29.0,195.58,81.64656,2020,2012,1,12,203087
Jeremy Lin,PG,GSW,22.0,190.5,90.7184,2010,Undrafted,Undrafted,Undrafted,202391
Jeremy Lin,PG,NYK,23.0,190.5,90.7184,2011,Undrafted,Undrafted,Undrafted,202391
Jeremy Lin,PG,HOU,24.0,190.5,90.7184,2012,Undrafted,Undrafted,Undrafted,202391
Jeremy Lin,PG,HOU,25.0,190.5,90.7184,2013,Undrafted,Undrafted,Undrafted,202391
Jeremy Lin,PG,LAL,26.0,190.5,90.7184,2014,Undrafted,Undrafted,Undrafted,202391
Jeremy Lin,PG,CHA,27.0,190.5,90.7184,2015,Undrafted,Undrafted,Undrafted,202391
Jeremy Lin,PG,BKN,28.0,190.5,90.7184,2016,Undrafted,Undrafted,Undrafted,202391
Jeremy Lin,PG,BKN,29.0,190.5,90.7184,2017,Undrafted,Undrafted,Undrafted,202391
Jeremy Lin,PG,TOR,30.0,190.5,90.7184,2018,Undrafted,Undrafted,Undrafted,202391
Jeremy Pargo,PG,MEM,26.0,187.96,99.336648,2011,Undrafted,Undrafted,Undrafted,202951
Jeremy Pargo,PG,PHI,27.0,187.96,99.336648,2012,Undrafted,Undrafted,Undrafted,202951
Jeremy Pargo,PG,GSW,34.0,187.96,99.336648,2019,2009,0,0,202951
Jeremy Tyler,C,GSW,21.0,208.28,117.93392,2011,2011,2,39,202719
Jeremy Tyler,C,ATL,22.0,208.28,117.93392,2012,2011,2,39,202719
Jeremy Tyler,C,NYK,23.0,208.28,113.398,2013,2011,2,39,202719
Jerian Grant,PG,NYK,23.0,193.04,88.45044,2015,2015,1,19,1626170
Jerian Grant,PG,CHI,24.0,193.04,89.811216,2016,2015,1,19,1626170
Jerian Grant,PG,CHI,25.0,193.04,89.811216,2017,2015,1,19,1626170
Jerian Grant,PG,ORL,26.0,193.04,92.98635999999999,2018,2015,1,19,1626170
Jerian Grant,PG,WAS,27.0,193.04,89.811216,2019,2015,1,19,1626170
Jermaine O'Neal,C,BOS,32.0,210.82,115.66596000000001,2010,1996,1,17,979
Jermaine O'Neal,C,BOS,33.0,210.82,115.66596000000001,2011,1996,1,17,979
Jermaine O'Neal,C,PHX,34.0,210.82,115.66596000000001,2012,1996,1,17,979
Jermaine O'Neal,C,GSW,35.0,210.82,115.66596000000001,2013,1996,1,17,979
Jermaine Taylor,SG,SAC,24.0,193.04,95.25432,2010,2009,2,32,201966
Jerome Dyson,PG,NOH,25.0,190.5,81.64656,2011,Undrafted,Undrafted,Undrafted,202406
Jerome Jordan,C,NYK,25.0,213.36,108.86208,2011,2010,2,44,202366
Jerome Jordan,C,BKN,28.0,213.36,114.758776,2014,2010,2,44,202366
Jerome Robinson,G,LAC,22.0,195.58,86.18248,2018,2018,1,13,1629010
Jerome Robinson,G,WAS,23.0,193.04,86.18248,2019,2018,1,13,1629010
Jerome Robinson,G,WAS,24.0,193.04,86.18248,2020,2018,1,13,1629010
Jerrelle Benimon,PF,DEN,23.0,203.0,111.0,2014,Undrafted,Undrafted,Undrafted,203968
Jerry Smith,PG,NJN,24.0,187.96,86.18248,2011,1963,2,12,202536
Jerry Stackhouse,SG,MIA,36.0,198.12,98.88305600000001,2010,1995,1,3,711
Jerry Stackhouse,SG,ATL,37.0,198.12,98.88305600000001,2011,1995,1,3,711
Jerry Stackhouse,SG,BKN,38.0,198.12,98.88305600000001,2012,1995,1,3,711
Jerryd Bayless,SG,TOR,22.0,190.5,90.7184,2010,2008,1,11,201573
Jerryd Bayless,SG,TOR,23.0,190.5,94.34713599999999,2011,2008,1,11,201573
Jerryd Bayless,SG,MEM,24.0,190.5,90.7184,2012,2008,1,11,201573
Jerryd Bayless,SG,BOS,25.0,190.5,90.7184,2013,2008,1,11,201573
Jerryd Bayless,SG,MIL,26.0,190.5,90.7184,2014,2008,1,11,201573
Jerryd Bayless,SG,MIL,27.0,190.5,90.7184,2015,2008,1,11,201573
Jerryd Bayless,SG,PHI,28.0,190.5,90.7184,2016,2008,1,11,201573
Jerryd Bayless,SG,PHI,29.0,190.5,90.7184,2017,2008,1,11,201573
Jerryd Bayless,SG,MIN,30.0,190.5,90.7184,2018,2008,1,11,201573
Jevon Carter,G,MEM,23.0,187.96,88.904032,2018,2018,2,32,1628975
Jevon Carter,G,PHX,24.0,185.42,90.7184,2019,2018,2,32,1628975
Jevon Carter,G,PHX,25.0,185.42,90.7184,2020,2018,2,32,1628975
Jimmer Fredette,PG,SAC,23.0,187.96,88.45044,2011,2011,1,10,202690
Jimmer Fredette,PG,SAC,24.0,187.96,88.45044,2012,2011,1,10,202690
Jimmer Fredette,PG,CHI,25.0,187.96,88.45044,2013,2011,1,10,202690
Jimmer Fredette,PG,NOP,26.0,187.96,88.45044,2014,2011,1,10,202690
Jimmer Fredette,PG,SAS,27.0,187.96,88.45044,2015,2011,1,10,202690
Jimmer Fredette,PG,PHX,30.0,187.96,88.45044,2018,2011,1,10,202690
Jimmy Butler,SG,CHI,22.0,200.66,99.79024,2011,2011,1,30,202710
Jimmy Butler,SG,CHI,23.0,200.66,99.79024,2012,2011,1,30,202710
Jimmy Butler,SG,CHI,24.0,200.66,99.79024,2013,2011,1,30,202710
Jimmy Butler,SG,CHI,25.0,200.66,99.79024,2014,2011,1,30,202710
Jimmy Butler,SG,CHI,26.0,200.66,99.79024,2015,2011,1,30,202710
Jimmy Butler,SG,CHI,27.0,200.66,104.779752,2016,2011,1,30,202710
Jimmy Butler,SG,MIN,28.0,203.2,107.047712,2017,2011,1,30,202710
Jimmy Butler,SG,PHI,29.0,203.2,105.23334399999999,2018,2011,1,30,202710
Jimmy Butler,SG,MIA,30.0,200.66,104.32616,2019,2011,1,30,202710
Jimmy Butler,SG,MIA,31.0,200.66,104.32616,2020,2011,1,30,202710
Joakim Noah,C,CHI,26.0,210.82,105.23334399999999,2010,2007,1,9,201149
Joakim Noah,C,CHI,27.0,210.82,105.23334399999999,2011,2007,1,9,201149
Joakim Noah,C,CHI,28.0,210.82,105.23334399999999,2012,2007,1,9,201149
Joakim Noah,C,CHI,29.0,210.82,105.23334399999999,2013,2007,1,9,201149
Joakim Noah,C,CHI,30.0,210.82,105.23334399999999,2014,2007,1,9,201149
Joakim Noah,C,CHI,31.0,210.82,105.23334399999999,2015,2007,1,9,201149
Joakim Noah,C,NYK,32.0,210.82,104.32616,2016,2007,1,9,201149
Joakim Noah,C,NYK,33.0,210.82,104.32616,2017,2007,1,9,201149
Joakim Noah,C,MEM,34.0,210.82,104.32616,2018,2007,1,9,201149
Joakim Noah,C,LAC,35.0,210.82,105.23334399999999,2019,2007,1,9,201149
Jodie Meeks,SG,PHI,23.0,193.04,94.34713599999999,2010,2009,2,41,201975
Jodie Meeks,SG,PHI,24.0,193.04,94.34713599999999,2011,2009,2,41,201975
Jodie Meeks,SG,LAL,25.0,193.04,94.34713599999999,2012,2009,2,41,201975
Jodie Meeks,SG,LAL,26.0,193.04,94.34713599999999,2013,2009,2,41,201975
Jodie Meeks,SG,DET,27.0,193.04,95.25432,2014,2009,2,41,201975
Jodie Meeks,SG,DET,28.0,193.04,95.25432,2015,2009,2,41,201975
Jodie Meeks,SG,ORL,29.0,193.04,95.25432,2016,2009,2,41,201975
Jodie Meeks,SG,WAS,30.0,193.04,95.25432,2017,2009,2,41,201975
Jodie Meeks,SG,TOR,31.0,193.04,95.25432,2018,2009,2,41,201975
Joe Chealey,G,CHA,23.0,190.5,86.18248,2018,Undrafted,Undrafted,Undrafted,1629147
Joe Chealey,G,CHA,24.0,193.04,86.18248,2019,2018,Undrafted,Undrafted,1629147
Joe Harris,SG,CLE,23.0,198.12,102.0582,2014,2014,2,33,203925
Joe Harris,SG,CLE,24.0,198.12,99.336648,2015,2014,2,33,203925
Joe Harris,SG,BKN,25.0,198.12,99.336648,2016,2014,2,33,203925
Joe Harris,SG,BKN,26.0,198.12,99.336648,2017,2014,2,33,203925
Joe Harris,SG,BKN,27.0,198.12,98.88305600000001,2018,2014,2,33,203925
Joe Harris,SG,BKN,28.0,198.12,99.79024,2019,2014,2,33,203925
Joe Harris,SG,BKN,29.0,198.12,99.79024,2020,2014,2,33,203925
Joe Ingles,SF,UTA,27.0,203.2,97.975872,2014,Undrafted,Undrafted,Undrafted,204060
Joe Ingles,SF,UTA,28.0,203.2,102.511792,2015,Undrafted,Undrafted,Undrafted,204060
Joe Ingles,SF,UTA,29.0,203.2,102.511792,2016,Undrafted,Undrafted,Undrafted,204060
Joe Ingles,SF,UTA,30.0,203.2,102.511792,2017,Undrafted,Undrafted,Undrafted,204060
Joe Ingles,SF,UTA,31.0,203.2,102.511792,2018,Undrafted,Undrafted,Undrafted,204060
Joe Ingles,SF,UTA,32.0,200.66,99.79024,2019,Undrafted,Undrafted,Undrafted,204060
Joe Ingles,SF,UTA,33.0,203.2,99.79024,2020,Undrafted,Undrafted,Undrafted,204060
Joe Johnson,SG,ATL,30.0,200.66,108.86208,2010,2001,1,10,2207
Joe Johnson,SG,ATL,31.0,200.66,108.86208,2011,2001,1,10,2207
Joe Johnson,SG,BKN,32.0,200.66,108.86208,2012,2001,1,10,2207
Joe Johnson,SG,BKN,33.0,200.66,108.86208,2013,2001,1,10,2207
Joe Johnson,SG,BKN,34.0,200.66,108.86208,2014,2001,1,10,2207
Joe Johnson,SG,MIA,35.0,200.66,108.86208,2015,2001,1,10,2207
Joe Johnson,SG,UTA,36.0,200.66,108.86208,2016,2001,1,10,2207
Joe Johnson,SG,HOU,37.0,200.66,108.86208,2017,2001,1,10,2207
Joe Smith,PF,LAL,35.0,208.28,102.0582,2010,1995,1,1,693
Joe Young,PG,IND,24.0,187.96,81.64656,2015,2015,2,43,1626202
Joe Young,PG,IND,25.0,187.96,81.64656,2016,2015,2,43,1626202
Joe Young,PG,IND,26.0,187.96,83.91452,2017,2015,2,43,1626202
Joel Anthony,C,MIA,28.0,205.74,111.13004,2010,Undrafted,Undrafted,Undrafted,201202
Joel Anthony,C,MIA,29.0,205.74,111.13004,2011,Undrafted,Undrafted,Undrafted,201202
Joel Anthony,C,MIA,30.0,205.74,111.13004,2012,Undrafted,Undrafted,Undrafted,201202
Joel Anthony,C,BOS,31.0,205.74,111.13004,2013,Undrafted,Undrafted,Undrafted,201202
Joel Anthony,C,DET,32.0,205.74,111.13004,2014,Undrafted,Undrafted,Undrafted,201202
Joel Anthony,C,DET,33.0,205.74,111.13004,2015,Undrafted,Undrafted,Undrafted,201202
Joel Anthony,C,SAS,34.0,205.74,111.13004,2016,Undrafted,Undrafted,Undrafted,201202
Joel Bolomboy,PF,UTA,23.0,205.74,106.59411999999999,2016,2016,2,52,1627762
Joel Bolomboy,PF,UTA,24.0,205.74,106.59411999999999,2017,2016,2,52,1627762
Joel Embiid,C,PHI,23.0,213.36,113.398,2016,2014,1,3,203954
Joel Embiid,C,PHI,24.0,213.36,113.398,2017,2014,1,3,203954
Joel Embiid,C,PHI,25.0,213.36,113.398,2018,2014,1,3,203954
Joel Embiid,C,PHI,26.0,213.36,127.00576000000001,2019,2014,1,3,203954
Joel Embiid,C,PHI,27.0,213.36,127.00576000000001,2020,2014,1,3,203954
Joel Freeland,PF,POR,26.0,208.28,102.0582,2012,2006,1,30,200777
Joel Freeland,PF,POR,27.0,208.28,102.0582,2013,2006,1,30,200777
Joel Freeland,PF,POR,28.0,208.28,102.0582,2014,2006,1,30,200777
Joel Przybilla,C,CHA,31.0,215.9,111.13004,2010,2000,1,9,2038
Joel Przybilla,C,POR,32.0,215.9,111.13004,2011,2000,1,9,2038
Joel Przybilla,C,MIL,33.0,215.9,111.13004,2012,2000,1,9,2038
Joey Dorsey,PF,TOR,27.0,203.2,121.562656,2010,2008,2,33,201595
Joey Dorsey,PF,HOU,31.0,205.74,124.7378,2014,2008,2,33,201595
Joey Graham,SF,CLE,29.0,200.66,104.32616,2010,2005,1,16,101121
Joffrey Lauvergne,C,DEN,23.0,210.82,99.79024,2014,2013,2,55,203530
Joffrey Lauvergne,C,DEN,24.0,210.82,99.79024,2015,2013,2,55,203530
Joffrey Lauvergne,C,CHI,25.0,210.82,99.79024,2016,2013,2,55,203530
Joffrey Lauvergne,C,SAS,26.0,210.82,117.93392,2017,2013,2,55,203530
Johan Petro,C,NJN,25.0,213.36,112.037224,2010,2005,1,25,101130
Johan Petro,C,NJN,26.0,213.36,112.037224,2011,2005,1,25,101130
Johan Petro,C,ATL,27.0,213.36,112.037224,2012,2005,1,25,101130
John Collins,F-C,ATL,20.0,208.28,106.59411999999999,2017,2017,1,19,1628381
John Collins,F-C,ATL,21.0,208.28,106.59411999999999,2018,2017,1,19,1628381
John Collins,F-C,ATL,22.0,205.74,106.59411999999999,2019,2017,1,19,1628381
John Collins,F-C,ATL,23.0,205.74,106.59411999999999,2020,2017,1,19,1628381
John Henson,PF,MIL,22.0,210.82,99.79024,2012,2012,1,14,203089
John Henson,PF,MIL,23.0,210.82,99.79024,2013,2012,1,14,203089
John Henson,PF,MIL,24.0,210.82,104.32616,2014,2012,1,14,203089
John Henson,PF,MIL,25.0,210.82,103.872568,2015,2012,1,14,203089
John Henson,PF,MIL,26.0,210.82,103.872568,2016,2012,1,14,203089
John Henson,PF,MIL,27.0,210.82,103.872568,2017,2012,1,14,203089
John Henson,PF,CLE,28.0,210.82,99.336648,2018,2012,1,14,203089
John Henson,PF,DET,29.0,205.74,99.336648,2019,2012,1,14,203089
John Holland,G,CLE,29.0,195.58,92.98635999999999,2017,Undrafted,Undrafted,Undrafted,204066
John Holland,G,CLE,30.0,195.58,92.98635999999999,2018,Undrafted,Undrafted,Undrafted,204066
John Jenkins,SG,ATL,22.0,193.04,97.52228000000001,2012,2012,1,23,203098
John Jenkins,SG,ATL,23.0,193.04,97.52228000000001,2013,2012,1,23,203098
John Jenkins,SG,ATL,24.0,193.04,97.52228000000001,2014,2012,1,23,203098
John Jenkins,SG,PHX,25.0,193.04,97.52228000000001,2015,2012,1,23,203098
John Jenkins,SG,PHX,26.0,193.04,97.52228000000001,2016,2012,1,23,203098
John Jenkins,SG,NYK,28.0,193.04,97.52228000000001,2018,2012,1,23,203098
John Konchar,G,MEM,24.0,195.58,95.25432,2019,Undrafted,Undrafted,Undrafted,1629723
John Konchar,G,MEM,25.0,195.58,95.25432,2020,Undrafted,Undrafted,Undrafted,1629723
John Lucas III,"",CHI,28.0,180.34,74.84268,2010,Undrafted,Undrafted,Undrafted,101249
John Lucas III,"",CHI,29.0,180.34,74.84268,2011,Undrafted,Undrafted,Undrafted,101249
John Lucas III,"",TOR,30.0,180.34,74.84268,2012,Undrafted,Undrafted,Undrafted,101249
John Lucas III,"",UTA,31.0,180.34,75.296272,2013,Undrafted,Undrafted,Undrafted,101249
John Lucas III,"",DET,32.0,180.34,75.296272,2014,Undrafted,Undrafted,Undrafted,101249
John Lucas III,"",MIN,34.0,180.34,75.296272,2016,Undrafted,Undrafted,Undrafted,101249
John Salmons,SG,MIL,31.0,198.12,93.89354399999999,2010,2002,1,26,2422
John Salmons,SG,SAC,32.0,198.12,93.89354399999999,2011,2002,1,26,2422
John Salmons,SG,SAC,33.0,198.12,93.89354399999999,2012,2002,1,26,2422
John Salmons,SG,TOR,34.0,198.12,93.89354399999999,2013,2002,1,26,2422
John Salmons,SG,NOP,35.0,198.12,95.25432,2014,2002,1,26,2422
John Wall,PG,WAS,20.0,193.04,88.45044,2010,2010,1,1,202322
John Wall,PG,WAS,21.0,193.04,88.45044,2011,2010,1,1,202322
John Wall,PG,WAS,22.0,193.04,88.45044,2012,2010,1,1,202322
John Wall,PG,WAS,23.0,193.04,88.45044,2013,2010,1,1,202322
John Wall,PG,WAS,24.0,193.04,88.45044,2014,2010,1,1,202322
John Wall,PG,WAS,25.0,193.04,88.45044,2015,2010,1,1,202322
John Wall,PG,WAS,26.0,193.04,95.25432,2016,2010,1,1,202322
John Wall,PG,WAS,27.0,193.04,95.25432,2017,2010,1,1,202322
John Wall,PG,WAS,28.0,193.04,95.25432,2018,2010,1,1,202322
John Wall,PG,HOU,30.0,190.5,95.25432,2020,2010,1,1,202322
Johnathan Motley,F,DAL,23.0,208.28,104.32616,2017,Undrafted,Undrafted,Undrafted,1628405
Johnathan Motley,F,LAC,24.0,208.28,104.32616,2018,Undrafted,Undrafted,Undrafted,1628405
Johnathan Motley,F,LAC,25.0,203.2,104.32616,2019,Undrafted,Undrafted,Undrafted,1628405
Johnathan Williams,F,LAL,24.0,205.74,103.418976,2018,Undrafted,Undrafted,Undrafted,1629140
Johnathan Williams,F,WAS,25.0,205.74,103.418976,2019,Undrafted,Undrafted,Undrafted,1629140
Johnny O'Bryant III,"",MIL,22.0,205.74,120.20188,2014,2014,2,36,203948
Johnny O'Bryant III,"",MIL,23.0,205.74,116.573144,2015,2014,2,36,203948
Johnny O'Bryant III,"",CHA,24.0,205.74,116.573144,2016,2014,2,36,203948
Johnny O'Bryant III,"",CHA,25.0,205.74,116.573144,2017,2014,2,36,203948
Jon Brockman,PF,MIL,24.0,200.66,115.66596000000001,2010,2009,2,38,201972
Jon Brockman,PF,MIL,25.0,200.66,115.66596000000001,2011,2009,2,38,201972
Jon Leuer,PF,MIL,23.0,208.28,103.418976,2011,2011,2,40,202720
Jon Leuer,PF,MEM,24.0,208.28,103.418976,2012,2011,2,40,202720
Jon Leuer,PF,MEM,25.0,208.28,103.418976,2013,2011,2,40,202720
Jon Leuer,PF,MEM,26.0,208.28,103.418976,2014,2011,2,40,202720
Jon Leuer,PF,PHX,27.0,208.28,103.418976,2015,2011,2,40,202720
Jon Leuer,PF,DET,28.0,208.28,103.418976,2016,2011,2,40,202720
Jon Leuer,PF,DET,29.0,208.28,103.418976,2017,2011,2,40,202720
Jon Leuer,PF,DET,30.0,208.28,103.418976,2018,2011,2,40,202720
Jonah Bolden,F,PHI,23.0,208.28,99.79024,2018,2017,2,36,1628413
Jonah Bolden,F,PHX,24.0,203.2,102.0582,2019,2017,2,36,1628413
Jonas Jerebko,PF,DET,25.0,208.28,104.779752,2011,2009,2,39,201973
Jonas Jerebko,PF,DET,26.0,208.28,104.779752,2012,2009,2,39,201973
Jonas Jerebko,PF,DET,27.0,208.28,104.779752,2013,2009,2,39,201973
Jonas Jerebko,PF,BOS,28.0,208.28,104.779752,2014,2009,2,39,201973
Jonas Jerebko,PF,BOS,29.0,208.28,104.779752,2015,2009,2,39,201973
Jonas Jerebko,PF,BOS,30.0,208.28,104.779752,2016,2009,2,39,201973
Jonas Jerebko,PF,UTA,31.0,208.28,104.779752,2017,2009,2,39,201973
Jonas Jerebko,PF,GSW,32.0,208.28,104.779752,2018,2009,2,39,201973
Jonas Valanciunas,C,TOR,21.0,210.82,104.779752,2012,2011,1,5,202685
Jonas Valanciunas,C,TOR,22.0,210.82,104.779752,2013,2011,1,5,202685
Jonas Valanciunas,C,TOR,23.0,213.36,115.66596000000001,2014,2011,1,5,202685
Jonas Valanciunas,C,TOR,24.0,213.36,115.66596000000001,2015,2011,1,5,202685
Jonas Valanciunas,C,TOR,25.0,213.36,115.66596000000001,2016,2011,1,5,202685
Jonas Valanciunas,C,TOR,26.0,213.36,115.66596000000001,2017,2011,1,5,202685
Jonas Valanciunas,C,MEM,27.0,213.36,120.20188,2018,2011,1,5,202685
Jonas Valanciunas,C,MEM,28.0,210.82,120.20188,2019,2011,1,5,202685
Jonas Valanciunas,C,MEM,29.0,210.82,120.20188,2020,2011,1,5,202685
Jonathan Gibson,PG,DAL,29.0,187.96,83.91452,2016,Undrafted,Undrafted,Undrafted,1626780
Jonathan Gibson,PG,BOS,30.0,187.96,83.91452,2017,Undrafted,Undrafted,Undrafted,1626780
Jonathan Isaac,F,ORL,20.0,208.28,95.25432,2017,2017,1,6,1628371
Jonathan Isaac,F,ORL,21.0,208.28,95.25432,2018,2017,1,6,1628371
Jonathan Isaac,F,ORL,22.0,210.82,104.32616,2019,2017,1,6,1628371
Jonathon Simmons,SG,SAS,26.0,198.12,88.45044,2015,Undrafted,Undrafted,Undrafted,203613
Jonathon Simmons,SG,SAS,27.0,198.12,88.45044,2016,Undrafted,Undrafted,Undrafted,203613
Jonathon Simmons,SG,ORL,28.0,198.12,88.45044,2017,Undrafted,Undrafted,Undrafted,203613
Jonathon Simmons,SG,PHI,29.0,198.12,88.45044,2018,Undrafted,Undrafted,Undrafted,203613
Jonny Flynn,PG,MIN,22.0,182.88,83.91452,2010,2009,1,6,201938
Jonny Flynn,PG,POR,23.0,182.88,83.91452,2011,2009,1,6,201938
Jontay Porter,C-F,MEM,21.0,210.82,108.86208,2020,Undrafted,Undrafted,Undrafted,""
Jordan Adams,SG,MEM,20.0,195.58,94.800728,2014,2014,1,22,203919
Jordan Adams,SG,MEM,21.0,195.58,94.800728,2015,2014,1,22,203919
Jordan Bell,F,GSW,23.0,205.74,101.604608,2017,2017,2,38,1628395
Jordan Bell,F,GSW,24.0,205.74,101.604608,2018,2017,2,38,1628395
Jordan Bell,F,CLE,25.0,203.2,97.975872,2019,2017,2,38,1628395
Jordan Bell,F,GSW,26.0,203.2,97.975872,2020,2017,2,38,1628395
Jordan Bone,G,DET,22.0,190.5,81.64656,2019,2019,2,57,1629648
Jordan Bone,G,ORL,23.0,187.96,81.64656,2020,2019,2,57,1629648
Jordan Clarkson,PG,LAL,23.0,195.58,83.91452,2014,2014,2,46,203903
Jordan Clarkson,PG,LAL,24.0,195.58,87.996848,2015,2014,2,46,203903
Jordan Clarkson,PG,LAL,25.0,195.58,87.996848,2016,2014,2,46,203903
Jordan Clarkson,PG,CLE,26.0,195.58,87.996848,2017,2014,2,46,203903
Jordan Clarkson,PG,CLE,27.0,195.58,87.996848,2018,2014,2,46,203903
Jordan Clarkson,PG,UTA,28.0,193.04,87.996848,2019,2014,2,46,203903
Jordan Clarkson,PG,UTA,29.0,193.04,87.996848,2020,2014,2,46,203903
Jordan Crawford,SG,WAS,22.0,193.04,88.45044,2010,2010,1,27,202348
Jordan Crawford,SG,WAS,23.0,193.04,88.45044,2011,2010,1,27,202348
Jordan Crawford,SG,BOS,24.0,193.04,88.45044,2012,2010,1,27,202348
Jordan Crawford,SG,GSW,25.0,193.04,88.45044,2013,2010,1,27,202348
Jordan Crawford,SG,NOP,28.0,195.58,88.45044,2016,2010,1,27,202348
Jordan Crawford,SG,NOP,29.0,195.58,88.45044,2017,2010,1,27,202348
Jordan Farmar,PG,NJN,24.0,187.96,81.64656,2010,2006,1,26,200770
Jordan Farmar,PG,NJN,25.0,187.96,81.64656,2011,2006,1,26,200770
Jordan Farmar,PG,LAL,27.0,187.96,81.64656,2013,2006,1,26,200770
Jordan Farmar,PG,LAC,28.0,187.96,81.64656,2014,2006,1,26,200770
Jordan Farmar,PG,MEM,29.0,187.96,81.64656,2015,2006,1,26,200770
Jordan Farmar,PG,SAC,30.0,187.96,81.64656,2016,2006,1,26,200770
Jordan Hamilton,SF,DEN,21.0,200.66,99.79024,2011,2011,1,26,202706
Jordan Hamilton,SF,DEN,22.0,200.66,99.79024,2012,2011,1,26,202706
Jordan Hamilton,SF,HOU,23.0,200.66,99.79024,2013,2011,1,26,202706
Jordan Hamilton,SF,LAC,24.0,200.66,99.79024,2014,2011,1,26,202706
Jordan Hamilton,SF,NOP,25.0,200.66,99.79024,2015,2011,1,26,202706
Jordan Hill,PF,HOU,23.0,208.28,106.59411999999999,2010,2009,1,8,201941
Jordan Hill,PF,LAL,24.0,208.28,106.59411999999999,2011,2009,1,8,201941
Jordan Hill,PF,LAL,25.0,208.28,106.59411999999999,2012,2009,1,8,201941
Jordan Hill,PF,LAL,26.0,208.28,106.59411999999999,2013,2009,1,8,201941
Jordan Hill,PF,LAL,27.0,208.28,106.59411999999999,2014,2009,1,8,201941
Jordan Hill,PF,IND,28.0,208.28,106.59411999999999,2015,2009,1,8,201941
Jordan Hill,PF,MIN,29.0,208.28,108.86208,2016,2009,1,8,201941
Jordan Loyd,G,TOR,25.0,193.04,95.25432,2018,Undrafted,Undrafted,Undrafted,1628070
Jordan McLaughlin,G,MIN,24.0,180.34,83.91452,2019,Undrafted,Undrafted,Undrafted,1629162
Jordan McLaughlin,G,MIN,25.0,180.34,83.91452,2020,Undrafted,Undrafted,Undrafted,1629162
Jordan McRae,PG,CLE,25.0,195.58,81.19296800000001,2015,2014,2,58,203895
Jordan McRae,PG,CLE,26.0,195.58,81.19296800000001,2016,2014,2,58,203895
Jordan McRae,PG,WAS,28.0,195.58,81.19296800000001,2018,2014,2,58,203895
Jordan McRae,PG,DET,29.0,195.58,81.19296800000001,2019,2014,2,58,203895
Jordan Mickey,PF,BOS,21.0,203.2,106.59411999999999,2015,2015,2,33,1626175
Jordan Mickey,PF,BOS,22.0,203.2,106.59411999999999,2016,2015,2,33,1626175
Jordan Mickey,PF,MIA,23.0,203.2,106.59411999999999,2017,2015,2,33,1626175
Jordan Nwora,F,MIL,22.0,203.2,102.0582,2020,2020,2,45,""
Jordan Poole,G,GSW,21.0,193.04,87.996848,2019,2019,1,28,1629673
Jordan Poole,G,GSW,22.0,193.04,87.996848,2020,2019,1,28,1629673
Jordan Sibert,G,ATL,26.0,193.04,84.821704,2018,Undrafted,Undrafted,Undrafted,1626296
Jordan Williams,C,NJN,21.0,208.28,117.93392,2011,2011,2,36,202716
Jorge Gutierrez,PG,BKN,25.0,190.5,88.45044,2013,Undrafted,Undrafted,Undrafted,203268
Jorge Gutierrez,PG,MIL,26.0,190.5,88.45044,2014,Undrafted,Undrafted,Undrafted,203268
Jorge Gutierrez,PG,CHA,27.0,190.5,85.728888,2015,Undrafted,Undrafted,Undrafted,203268
Jose Calderon,PG,TOR,29.0,190.5,95.25432,2010,Undrafted,Undrafted,Undrafted,101181
Jose Calderon,PG,TOR,30.0,190.5,95.707912,2011,Undrafted,Undrafted,Undrafted,101181
Jose Calderon,PG,DET,31.0,190.5,95.707912,2012,Undrafted,Undrafted,Undrafted,101181
Jose Calderon,PG,DAL,32.0,190.5,95.707912,2013,Undrafted,Undrafted,Undrafted,101181
Jose Calderon,PG,NYK,33.0,190.5,90.7184,2014,Undrafted,Undrafted,Undrafted,101181
Jose Calderon,PG,NYK,34.0,190.5,90.7184,2015,Undrafted,Undrafted,Undrafted,101181
Jose Calderon,PG,ATL,35.0,190.5,90.7184,2016,Undrafted,Undrafted,Undrafted,101181
Jose Calderon,PG,CLE,36.0,190.5,90.7184,2017,Undrafted,Undrafted,Undrafted,101181
Jose Calderon,PG,DET,37.0,190.5,90.7184,2018,Undrafted,Undrafted,Undrafted,101181
Josh Akognon,PG,DAL,27.0,180.34,83.91452,2012,Undrafted,Undrafted,Undrafted,203006
Josh Childress,SG,PHX,28.0,203.2,94.800728,2010,2004,1,6,2735
Josh Childress,SG,PHX,29.0,203.2,95.25432,2011,2004,1,6,2735
Josh Childress,SG,BKN,30.0,203.2,95.25432,2012,2004,1,6,2735
Josh Childress,SG,NOP,31.0,203.2,95.25432,2013,2004,1,6,2735
Josh Davis,PF,MEM,31.0,203.2,106.59411999999999,2011,Undrafted,Undrafted,Undrafted,204027
Josh Gray,G,PHX,24.0,185.42,81.64656,2017,Undrafted,Undrafted,Undrafted,1627982
Josh Gray,G,NOP,26.0,182.88,81.64656,2019,Undrafted,Undrafted,Undrafted,1627982
